,facilityId,facilityName,stateCode,so2Mass,so2Rate
72338,3405,John Sevier,TN,0.711,0.001
72339,3405,John Sevier,TN,0.713,0.001
72340,3405,John Sevier,TN,0.712,0.001
72341,3405,John Sevier,TN,0.725,0.001
72342,3405,John Sevier,TN,0.719,0.001
72343,3405,John Sevier,TN,0.73,0.001
72344,3405,John Sevier,TN,0.833,0.001
72345,3405,John Sevier,TN,0.736,0.001
72346,3405,John Sevier,TN,0.768,0.001
72347,3405,John Sevier,TN,0.712,0.001
72348,3405,John Sevier,TN,0.753,0.001
72349,3405,John Sevier,TN,0.79,0.001
72350,3405,John Sevier,TN,0.935,0.001
72351,3405,John Sevier,TN,0.965,0.001
72352,3405,John Sevier,TN,0.975,0.001
72353,3405,John Sevier,TN,0.848,0.001
72354,3405,John Sevier,TN,0.728,0.001
72355,3405,John Sevier,TN,0.738,0.001
72356,3405,John Sevier,TN,0.843,0.001
72357,3405,John Sevier,TN,0.727,0.001
72358,3405,John Sevier,TN,0.717,0.001
72359,3405,John Sevier,TN,0.72,0.001
72360,3405,John Sevier,TN,0.746,0.001
72361,3405,John Sevier,TN,0.719,0.001
72362,3405,John Sevier,TN,0.714,0.001
72363,3405,John Sevier,TN,0.713,0.001
72364,3405,John Sevier,TN,0.714,0.001
72365,3405,John Sevier,TN,0.717,0.001
72366,3405,John Sevier,TN,0.826,0.001
72367,3405,John Sevier,TN,0.788,0.001
72368,3405,John Sevier,TN,0.722,0.001
72369,3405,John Sevier,TN,0.897,0.001
72370,3405,John Sevier,TN,1.08,0.001
72371,3405,John Sevier,TN,1.106,0.001
72372,3405,John Sevier,TN,1.105,0.001
72373,3405,John Sevier,TN,1.044,0.001
72374,3405,John Sevier,TN,0.909,0.001
72375,3405,John Sevier,TN,0.947,0.001
72376,3405,John Sevier,TN,0.918,0.001
72377,3405,John Sevier,TN,0.83,0.001
72378,3405,John Sevier,TN,0.801,0.001
72379,3405,John Sevier,TN,0.736,0.001
72380,3405,John Sevier,TN,0.736,0.001
72381,3405,John Sevier,TN,0.723,0.001
72382,3405,John Sevier,TN,0.719,0.001
72383,3405,John Sevier,TN,0.718,0.001
72384,3405,John Sevier,TN,0.722,0.001
72385,3405,John Sevier,TN,0.714,0.001
72386,3405,John Sevier,TN,0.715,0.001
72387,3405,John Sevier,TN,0.716,0.001
72388,3405,John Sevier,TN,0.715,0.001
72389,3405,John Sevier,TN,0.719,0.001
72390,3405,John Sevier,TN,0.72,0.001
72391,3405,John Sevier,TN,0.773,0.001
72392,3405,John Sevier,TN,0.775,0.001
72393,3405,John Sevier,TN,0.811,0.001
72394,3405,John Sevier,TN,0.949,0.001
72395,3405,John Sevier,TN,1.082,0.001
72396,3405,John Sevier,TN,1.101,0.001
72397,3405,John Sevier,TN,1.079,0.001
72398,3405,John Sevier,TN,1.078,0.001
72399,3405,John Sevier,TN,1.082,0.001
72400,3405,John Sevier,TN,1.082,0.001
72401,3405,John Sevier,TN,1.08,0.001
72402,3405,John Sevier,TN,1.081,0.001
72403,3405,John Sevier,TN,1.084,0.001
72404,3405,John Sevier,TN,1.087,0.001
72405,3405,John Sevier,TN,1.084,0.001
72406,3405,John Sevier,TN,0.844,0.001
72407,3405,John Sevier,TN,0.719,0.001
72408,3405,John Sevier,TN,0.724,0.001
72409,3405,John Sevier,TN,0.767,0.001
72410,3405,John Sevier,TN,0.742,0.001
72411,3405,John Sevier,TN,0.741,0.001
72412,3405,John Sevier,TN,0.719,0.001
72413,3405,John Sevier,TN,0.81,0.001
72414,3405,John Sevier,TN,0.773,0.001
72415,3405,John Sevier,TN,0.848,0.001
72416,3405,John Sevier,TN,0.969,0.001
72417,3405,John Sevier,TN,0.936,0.001
72418,3405,John Sevier,TN,0.944,0.001
72419,3405,John Sevier,TN,0.915,0.001
72420,3405,John Sevier,TN,0.762,0.001
72421,3405,John Sevier,TN,0.769,0.001
72422,3405,John Sevier,TN,0.743,0.001
72423,3405,John Sevier,TN,0.788,0.001
72424,3405,John Sevier,TN,0.711,0.001
72425,3405,John Sevier,TN,0.722,0.001
72426,3405,John Sevier,TN,0.747,0.001
72427,3405,John Sevier,TN,0.771,0.001
72428,3405,John Sevier,TN,0.813,0.001
72429,3405,John Sevier,TN,0.755,0.001
72430,3405,John Sevier,TN,0.754,0.001
72431,3405,John Sevier,TN,0.751,0.001
72432,3405,John Sevier,TN,0.752,0.001
72433,3405,John Sevier,TN,0.748,0.001
72434,3405,John Sevier,TN,0.747,0.001
72435,3405,John Sevier,TN,0.747,0.001
72436,3405,John Sevier,TN,0.747,0.001
72437,3405,John Sevier,TN,0.745,0.001
72438,3405,John Sevier,TN,0.767,0.001
72439,3405,John Sevier,TN,0.789,0.001
72440,3405,John Sevier,TN,0.836,0.001
72441,3405,John Sevier,TN,0.872,0.001
72442,3405,John Sevier,TN,0.894,0.001
72443,3405,John Sevier,TN,0.762,0.001
72444,3405,John Sevier,TN,0.744,0.001
72445,3405,John Sevier,TN,0.77,0.001
72446,3405,John Sevier,TN,0.747,0.001
72447,3405,John Sevier,TN,0.745,0.001
72448,3405,John Sevier,TN,0.757,0.001
72449,3405,John Sevier,TN,0.745,0.001
72450,3405,John Sevier,TN,0.762,0.001
72451,3405,John Sevier,TN,0.793,0.001
72452,3405,John Sevier,TN,0.761,0.001
72453,3405,John Sevier,TN,0.752,0.001
72454,3405,John Sevier,TN,0.745,0.001
72455,3405,John Sevier,TN,0.757,0.001
72456,3405,John Sevier,TN,0.756,0.001
72457,3405,John Sevier,TN,0.802,0.001
72458,3405,John Sevier,TN,0.776,0.001
72459,3405,John Sevier,TN,0.752,0.001
72460,3405,John Sevier,TN,0.837,0.001
72461,3405,John Sevier,TN,0.755,0.001
72462,3405,John Sevier,TN,0.753,0.001
72463,3405,John Sevier,TN,0.744,0.001
72464,3405,John Sevier,TN,0.854,0.001
72465,3405,John Sevier,TN,0.952,0.001
72466,3405,John Sevier,TN,0.934,0.001
72467,3405,John Sevier,TN,0.833,0.001
72468,3405,John Sevier,TN,0.988,0.001
72469,3405,John Sevier,TN,0.982,0.001
72470,3405,John Sevier,TN,0.991,0.001
72471,3405,John Sevier,TN,1.067,0.001
72472,3405,John Sevier,TN,1.144,0.001
72473,3405,John Sevier,TN,1.135,0.001
72474,3405,John Sevier,TN,1.128,0.001
72475,3405,John Sevier,TN,1.007,0.001
72476,3405,John Sevier,TN,0.777,0.001
72477,3405,John Sevier,TN,0.814,0.001
72478,3405,John Sevier,TN,0.748,0.001
72479,3405,John Sevier,TN,0.754,0.001
72480,3405,John Sevier,TN,0.749,0.001
72481,3405,John Sevier,TN,0.749,0.001
72482,3405,John Sevier,TN,0.748,0.001
72483,3405,John Sevier,TN,0.748,0.001
72484,3405,John Sevier,TN,0.751,0.001
72485,3405,John Sevier,TN,0.834,0.001
72486,3405,John Sevier,TN,0.79,0.001
72487,3405,John Sevier,TN,0.856,0.001
72488,3405,John Sevier,TN,0.802,0.001
72489,3405,John Sevier,TN,0.83,0.001
72490,3405,John Sevier,TN,0.967,0.001
72491,3405,John Sevier,TN,0.951,0.001
72492,3405,John Sevier,TN,0.938,0.001
72493,3405,John Sevier,TN,0.946,0.001
72494,3405,John Sevier,TN,0.954,0.001
72495,3405,John Sevier,TN,0.924,0.001
72496,3405,John Sevier,TN,0.933,0.001
72497,3405,John Sevier,TN,0.917,0.001
72498,3405,John Sevier,TN,0.885,0.001
72499,3405,John Sevier,TN,0.748,0.001
72500,3405,John Sevier,TN,0.742,0.001
72501,3405,John Sevier,TN,0.736,0.001
72502,3405,John Sevier,TN,0.712,0.001
72503,3405,John Sevier,TN,0.743,0.001
72504,3405,John Sevier,TN,0.372,0.001
72505,3405,John Sevier,TN,0.02,0.001
72506,3405,John Sevier,TN,0.493,0.001
72507,3405,John Sevier,TN,0.715,0.001
72508,3405,John Sevier,TN,0.714,0.001
72509,3405,John Sevier,TN,0.716,0.001
72510,3405,John Sevier,TN,0.743,0.001
72511,3405,John Sevier,TN,0.824,0.001
72512,3405,John Sevier,TN,0.812,0.001
72513,3405,John Sevier,TN,0.94,0.001
72514,3405,John Sevier,TN,1.09,0.001
72515,3405,John Sevier,TN,1.115,0.001
72516,3405,John Sevier,TN,1.116,0.001
72517,3405,John Sevier,TN,1.115,0.001
72518,3405,John Sevier,TN,1.113,0.001
72519,3405,John Sevier,TN,1.109,0.001
72520,3405,John Sevier,TN,1.11,0.001
72521,3405,John Sevier,TN,1.111,0.001
72522,3405,John Sevier,TN,1.113,0.001
72523,3405,John Sevier,TN,1.118,0.001
72524,3405,John Sevier,TN,1.12,0.001
72525,3405,John Sevier,TN,1.125,0.001
72526,3405,John Sevier,TN,1.128,0.001
72527,3405,John Sevier,TN,0.859,0.001
72528,3405,John Sevier,TN,0.72,0.001
72529,3405,John Sevier,TN,0.714,0.001
72530,3405,John Sevier,TN,0.715,0.001
72531,3405,John Sevier,TN,0.717,0.001
72532,3405,John Sevier,TN,0.715,0.001
72533,3405,John Sevier,TN,0.715,0.001
72534,3405,John Sevier,TN,0.718,0.001
72535,3405,John Sevier,TN,0.784,0.001
72536,3405,John Sevier,TN,0.815,0.001
72537,3405,John Sevier,TN,1.054,0.001
72538,3405,John Sevier,TN,1.115,0.001
72539,3405,John Sevier,TN,1.1,0.001
72540,3405,John Sevier,TN,1.09,0.001
72541,3405,John Sevier,TN,1.086,0.001
72542,3405,John Sevier,TN,1.09,0.001
72543,3405,John Sevier,TN,1.092,0.001
72544,3405,John Sevier,TN,1.097,0.001
72545,3405,John Sevier,TN,1.096,0.001
72546,3405,John Sevier,TN,1.104,0.001
72547,3405,John Sevier,TN,1.107,0.001
72548,3405,John Sevier,TN,1.113,0.001
72549,3405,John Sevier,TN,1.102,0.001
72550,3405,John Sevier,TN,0.944,0.001
72551,3405,John Sevier,TN,0.963,0.001
72552,3405,John Sevier,TN,0.968,0.001
72553,3405,John Sevier,TN,0.968,0.001
72554,3405,John Sevier,TN,0.953,0.001
72555,3405,John Sevier,TN,0.952,0.001
72556,3405,John Sevier,TN,0.95,0.001
72557,3405,John Sevier,TN,0.909,0.001
72558,3405,John Sevier,TN,0.751,0.001
72559,3405,John Sevier,TN,0.948,0.001
72560,3405,John Sevier,TN,0.947,0.001
72561,3405,John Sevier,TN,0.949,0.001
72562,3405,John Sevier,TN,0.949,0.001
72563,3405,John Sevier,TN,0.943,0.001
72564,3405,John Sevier,TN,0.946,0.001
72565,3405,John Sevier,TN,0.947,0.001
72566,3405,John Sevier,TN,0.947,0.001
72567,3405,John Sevier,TN,0.947,0.001
72568,3405,John Sevier,TN,0.944,0.001
72569,3405,John Sevier,TN,0.944,0.001
72570,3405,John Sevier,TN,0.963,0.001
72571,3405,John Sevier,TN,0.963,0.001
72572,3405,John Sevier,TN,0.966,0.001
72573,3405,John Sevier,TN,0.967,0.001
72574,3405,John Sevier,TN,0.968,0.001
72575,3405,John Sevier,TN,0.969,0.001
72576,3405,John Sevier,TN,0.706,0.001
72577,3405,John Sevier,TN,0.703,0.001
72578,3405,John Sevier,TN,0.705,0.001
72579,3405,John Sevier,TN,0.706,0.001
72580,3405,John Sevier,TN,0.705,0.001
72581,3405,John Sevier,TN,0.706,0.001
72582,3405,John Sevier,TN,0.71,0.001
72583,3405,John Sevier,TN,0.748,0.001
72584,3405,John Sevier,TN,0.733,0.001
72585,3405,John Sevier,TN,0.815,0.001
72586,3405,John Sevier,TN,0.809,0.001
72587,3405,John Sevier,TN,0.721,0.001
72588,3405,John Sevier,TN,0.763,0.001
72589,3405,John Sevier,TN,0.828,0.001
72590,3405,John Sevier,TN,0.897,0.001
72591,3405,John Sevier,TN,0.882,0.001
72592,3405,John Sevier,TN,0.832,0.001
72593,3405,John Sevier,TN,0.783,0.001
72594,3405,John Sevier,TN,0.783,0.001
72595,3405,John Sevier,TN,0.948,0.001
72596,3405,John Sevier,TN,0.854,0.001
72597,3405,John Sevier,TN,0.817,0.001
72598,3405,John Sevier,TN,0.832,0.001
72599,3405,John Sevier,TN,0.809,0.001
72600,3405,John Sevier,TN,0.783,0.001
72601,3405,John Sevier,TN,0.784,0.001
72602,3405,John Sevier,TN,0.785,0.001
72603,3405,John Sevier,TN,0.784,0.001
72604,3405,John Sevier,TN,0.783,0.001
72605,3405,John Sevier,TN,0.784,0.001
72606,3405,John Sevier,TN,0.784,0.001
72607,3405,John Sevier,TN,0.843,0.001
72608,3405,John Sevier,TN,0.786,0.001
72609,3405,John Sevier,TN,0.916,0.001
72610,3405,John Sevier,TN,0.786,0.001
72611,3405,John Sevier,TN,0.871,0.001
72612,3405,John Sevier,TN,1.089,0.001
72613,3405,John Sevier,TN,1.092,0.001
72614,3405,John Sevier,TN,1.088,0.001
72615,3405,John Sevier,TN,1.089,0.001
72616,3405,John Sevier,TN,1.089,0.001
72617,3405,John Sevier,TN,1.089,0.001
72618,3405,John Sevier,TN,1.094,0.001
72619,3405,John Sevier,TN,1.097,0.001
72620,3405,John Sevier,TN,1.1,0.001
72621,3405,John Sevier,TN,1.079,0.001
72622,3405,John Sevier,TN,0.829,0.001
72623,3405,John Sevier,TN,0.791,0.001
72624,3405,John Sevier,TN,0.807,0.001
72625,3405,John Sevier,TN,0.783,0.001
72626,3405,John Sevier,TN,0.783,0.001
72627,3405,John Sevier,TN,0.789,0.001
72628,3405,John Sevier,TN,0.785,0.001
72629,3405,John Sevier,TN,0.806,0.001
72630,3405,John Sevier,TN,0.859,0.001
72631,3405,John Sevier,TN,0.953,0.001
72632,3405,John Sevier,TN,1.106,0.001
72633,3405,John Sevier,TN,1.102,0.001
72634,3405,John Sevier,TN,1.1,0.001
72635,3405,John Sevier,TN,1.092,0.001
72636,3405,John Sevier,TN,1.089,0.001
72637,3405,John Sevier,TN,1.085,0.001
72638,3405,John Sevier,TN,1.081,0.001
72639,3405,John Sevier,TN,1.079,0.001
72640,3405,John Sevier,TN,1.077,0.001
72641,3405,John Sevier,TN,1.074,0.001
72642,3405,John Sevier,TN,1.078,0.001
72643,3405,John Sevier,TN,1.081,0.001
72644,3405,John Sevier,TN,1.086,0.001
72645,3405,John Sevier,TN,1.088,0.001
72646,3405,John Sevier,TN,1.09,0.001
72647,3405,John Sevier,TN,1.092,0.001
72648,3405,John Sevier,TN,1.086,0.001
72649,3405,John Sevier,TN,0.876,0.001
72650,3405,John Sevier,TN,0.783,0.001
72651,3405,John Sevier,TN,0.783,0.001
72652,3405,John Sevier,TN,0.782,0.001
72653,3405,John Sevier,TN,0.783,0.001
72654,3405,John Sevier,TN,0.832,0.001
72655,3405,John Sevier,TN,0.907,0.001
72656,3405,John Sevier,TN,0.9,0.001
72657,3405,John Sevier,TN,0.994,0.001
72658,3405,John Sevier,TN,1.042,0.001
72659,3405,John Sevier,TN,1.039,0.001
72660,3405,John Sevier,TN,1.036,0.001
72661,3405,John Sevier,TN,1.037,0.001
72662,3405,John Sevier,TN,1.037,0.001
72663,3405,John Sevier,TN,1.037,0.001
72664,3405,John Sevier,TN,1.036,0.001
72665,3405,John Sevier,TN,1.034,0.001
72666,3405,John Sevier,TN,1.034,0.001
72667,3405,John Sevier,TN,1.035,0.001
72668,3405,John Sevier,TN,1.04,0.001
72669,3405,John Sevier,TN,1.041,0.001
72670,3405,John Sevier,TN,0.935,0.001
72671,3405,John Sevier,TN,0.778,0.001
72672,3405,John Sevier,TN,0.782,0.001
72673,3405,John Sevier,TN,0.778,0.001
72674,3405,John Sevier,TN,0.781,0.001
72675,3405,John Sevier,TN,0.782,0.001
72676,3405,John Sevier,TN,0.782,0.001
72677,3405,John Sevier,TN,0.788,0.001
72678,3405,John Sevier,TN,0.783,0.001
72679,3405,John Sevier,TN,0.794,0.001
72680,3405,John Sevier,TN,0.865,0.001
72681,3405,John Sevier,TN,0.796,0.001
72682,3405,John Sevier,TN,0.824,0.001
72683,3405,John Sevier,TN,0.777,0.001
72684,3405,John Sevier,TN,0.81,0.001
72685,3405,John Sevier,TN,0.831,0.001
72686,3405,John Sevier,TN,0.928,0.001
72687,3405,John Sevier,TN,0.952,0.001
72688,3405,John Sevier,TN,0.96,0.001
72689,3405,John Sevier,TN,0.869,0.001
72690,3405,John Sevier,TN,0.793,0.001
72691,3405,John Sevier,TN,0.804,0.001
72692,3405,John Sevier,TN,0.871,0.001
72693,3405,John Sevier,TN,0.787,0.001
72694,3405,John Sevier,TN,0.786,0.001
72695,3405,John Sevier,TN,0.787,0.001
72696,3405,John Sevier,TN,0.81,0.001
72697,3405,John Sevier,TN,0.783,0.001
72698,3405,John Sevier,TN,0.781,0.001
72699,3405,John Sevier,TN,0.782,0.001
72700,3405,John Sevier,TN,0.782,0.001
72701,3405,John Sevier,TN,0.783,0.001
72702,3405,John Sevier,TN,0.866,0.001
72703,3405,John Sevier,TN,0.831,0.001
72704,3405,John Sevier,TN,0.788,0.001
72705,3405,John Sevier,TN,0.905,0.001
72706,3405,John Sevier,TN,1.039,0.001
72707,3405,John Sevier,TN,1.073,0.001
72708,3405,John Sevier,TN,1.071,0.001
72709,3405,John Sevier,TN,1.016,0.001
72710,3405,John Sevier,TN,0.91,0.001
72711,3405,John Sevier,TN,0.936,0.001
72712,3405,John Sevier,TN,0.91,0.001
72713,3405,John Sevier,TN,0.847,0.001
72714,3405,John Sevier,TN,0.836,0.001
72715,3405,John Sevier,TN,0.794,0.001
72716,3405,John Sevier,TN,0.803,0.001
72717,3405,John Sevier,TN,0.792,0.001
72718,3405,John Sevier,TN,0.787,0.001
72719,3405,John Sevier,TN,0.785,0.001
72720,3405,John Sevier,TN,0.79,0.001
72721,3405,John Sevier,TN,0.784,0.001
72722,3405,John Sevier,TN,0.784,0.001
72723,3405,John Sevier,TN,0.784,0.001
72724,3405,John Sevier,TN,0.783,0.001
72725,3405,John Sevier,TN,0.786,0.001
72726,3405,John Sevier,TN,0.787,0.001
72727,3405,John Sevier,TN,0.832,0.001
72728,3405,John Sevier,TN,0.825,0.001
72729,3405,John Sevier,TN,0.843,0.001
72730,3405,John Sevier,TN,0.932,0.001
72731,3405,John Sevier,TN,1.045,0.001
72732,3405,John Sevier,TN,1.068,0.001
72733,3405,John Sevier,TN,1.065,0.001
72734,3405,John Sevier,TN,1.066,0.001
72735,3405,John Sevier,TN,1.072,0.001
72736,3405,John Sevier,TN,1.072,0.001
72737,3405,John Sevier,TN,1.069,0.001
72738,3405,John Sevier,TN,1.069,0.001
72739,3405,John Sevier,TN,1.072,0.001
72740,3405,John Sevier,TN,1.075,0.001
72741,3405,John Sevier,TN,1.068,0.001
72742,3405,John Sevier,TN,0.87,0.001
72743,3405,John Sevier,TN,0.788,0.001
72744,3405,John Sevier,TN,0.793,0.001
72745,3405,John Sevier,TN,0.824,0.001
72746,3405,John Sevier,TN,0.797,0.001
72747,3405,John Sevier,TN,0.807,0.001
72748,3405,John Sevier,TN,0.785,0.001
72749,3405,John Sevier,TN,0.844,0.001
72750,3405,John Sevier,TN,0.818,0.001
72751,3405,John Sevier,TN,0.881,0.001
72752,3405,John Sevier,TN,0.958,0.001
72753,3405,John Sevier,TN,0.926,0.001
72754,3405,John Sevier,TN,0.932,0.001
72755,3405,John Sevier,TN,0.905,0.001
72756,3405,John Sevier,TN,0.803,0.001
72757,3405,John Sevier,TN,0.814,0.001
72758,3405,John Sevier,TN,0.8,0.001
72759,3405,John Sevier,TN,0.828,0.001
72760,3405,John Sevier,TN,0.78,0.001
72761,3405,John Sevier,TN,0.775,0.001
72762,3405,John Sevier,TN,0.779,0.001
72763,3405,John Sevier,TN,0.793,0.001
72764,3405,John Sevier,TN,0.832,0.001
72765,3405,John Sevier,TN,0.789,0.001
72766,3405,John Sevier,TN,0.787,0.001
72767,3405,John Sevier,TN,0.785,0.001
72768,3405,John Sevier,TN,0.785,0.001
72769,3405,John Sevier,TN,0.781,0.001
72770,3405,John Sevier,TN,0.781,0.001
72771,3405,John Sevier,TN,0.781,0.001
72772,3405,John Sevier,TN,0.781,0.001
72773,3405,John Sevier,TN,0.779,0.001
72774,3405,John Sevier,TN,0.79,0.001
72775,3405,John Sevier,TN,0.801,0.001
72776,3405,John Sevier,TN,0.841,0.001
72777,3405,John Sevier,TN,0.875,0.001
72778,3405,John Sevier,TN,0.887,0.001
72779,3405,John Sevier,TN,0.784,0.001
72780,3405,John Sevier,TN,0.775,0.001
72781,3405,John Sevier,TN,0.798,0.001
72782,3405,John Sevier,TN,0.777,0.001
72783,3405,John Sevier,TN,0.776,0.001
72784,3405,John Sevier,TN,0.783,0.001
72785,3405,John Sevier,TN,0.777,0.001
72786,3405,John Sevier,TN,0.786,0.001
72787,3405,John Sevier,TN,0.806,0.001
72788,3405,John Sevier,TN,0.786,0.001
72789,3405,John Sevier,TN,0.783,0.001
72790,3405,John Sevier,TN,0.777,0.001
72791,3405,John Sevier,TN,0.788,0.001
72792,3405,John Sevier,TN,0.787,0.001
72793,3405,John Sevier,TN,0.833,0.001
72794,3405,John Sevier,TN,0.798,0.001
72795,3405,John Sevier,TN,0.78,0.001
72796,3405,John Sevier,TN,0.845,0.001
72797,3405,John Sevier,TN,0.786,0.001
72798,3405,John Sevier,TN,0.787,0.001
72799,3405,John Sevier,TN,0.779,0.001
72800,3405,John Sevier,TN,0.869,0.001
72801,3405,John Sevier,TN,0.943,0.001
72802,3405,John Sevier,TN,0.925,0.001
72803,3405,John Sevier,TN,0.839,0.001
72804,3405,John Sevier,TN,0.978,0.001
72805,3405,John Sevier,TN,0.974,0.001
72806,3405,John Sevier,TN,0.983,0.001
72807,3405,John Sevier,TN,1.04,0.001
72808,3405,John Sevier,TN,1.113,0.001
72809,3405,John Sevier,TN,1.104,0.001
72810,3405,John Sevier,TN,1.098,0.001
72811,3405,John Sevier,TN,1.002,0.001
72812,3405,John Sevier,TN,0.8,0.001
72813,3405,John Sevier,TN,0.835,0.001
72814,3405,John Sevier,TN,0.782,0.001
72815,3405,John Sevier,TN,0.788,0.001
72816,3405,John Sevier,TN,0.783,0.001
72817,3405,John Sevier,TN,0.783,0.001
72818,3405,John Sevier,TN,0.781,0.001
72819,3405,John Sevier,TN,0.781,0.001
72820,3405,John Sevier,TN,0.783,0.001
72821,3405,John Sevier,TN,0.853,0.001
72822,3405,John Sevier,TN,0.822,0.001
72823,3405,John Sevier,TN,0.859,0.001
72824,3405,John Sevier,TN,0.825,0.001
72825,3405,John Sevier,TN,0.842,0.001
72826,3405,John Sevier,TN,0.954,0.001
72827,3405,John Sevier,TN,0.944,0.001
72828,3405,John Sevier,TN,0.929,0.001
72829,3405,John Sevier,TN,0.936,0.001
72830,3405,John Sevier,TN,0.943,0.001
72831,3405,John Sevier,TN,0.941,0.001
72832,3405,John Sevier,TN,0.937,0.001
72833,3405,John Sevier,TN,0.921,0.001
72834,3405,John Sevier,TN,0.896,0.001
72835,3405,John Sevier,TN,0.823,0.001
72836,3405,John Sevier,TN,0.811,0.001
72837,3405,John Sevier,TN,0.794,0.001
72838,3405,John Sevier,TN,0.786,0.001
72839,3405,John Sevier,TN,0.817,0.001
72840,3405,John Sevier,TN,0.781,0.001
72841,3405,John Sevier,TN,0.781,0.001
72842,3405,John Sevier,TN,0.781,0.001
72843,3405,John Sevier,TN,0.783,0.001
72844,3405,John Sevier,TN,0.782,0.001
72845,3405,John Sevier,TN,0.783,0.001
72846,3405,John Sevier,TN,0.802,0.001
72847,3405,John Sevier,TN,0.854,0.001
72848,3405,John Sevier,TN,0.835,0.001
72849,3405,John Sevier,TN,0.968,0.001
72850,3405,John Sevier,TN,1.055,0.001
72851,3405,John Sevier,TN,1.069,0.001
72852,3405,John Sevier,TN,1.069,0.001
72853,3405,John Sevier,TN,1.069,0.001
72854,3405,John Sevier,TN,1.066,0.001
72855,3405,John Sevier,TN,1.064,0.001
72856,3405,John Sevier,TN,1.066,0.001
72857,3405,John Sevier,TN,1.066,0.001
72858,3405,John Sevier,TN,1.066,0.001
72859,3405,John Sevier,TN,1.072,0.001
72860,3405,John Sevier,TN,1.073,0.001
72861,3405,John Sevier,TN,1.077,0.001
72862,3405,John Sevier,TN,1.079,0.001
72863,3405,John Sevier,TN,0.88,0.001
72864,3405,John Sevier,TN,0.788,0.001
72865,3405,John Sevier,TN,0.784,0.001
72866,3405,John Sevier,TN,0.785,0.001
72867,3405,John Sevier,TN,0.785,0.001
72868,3405,John Sevier,TN,0.783,0.001
72869,3405,John Sevier,TN,0.784,0.001
72870,3405,John Sevier,TN,0.787,0.001
72871,3405,John Sevier,TN,0.826,0.001
72872,3405,John Sevier,TN,0.852,0.001
72873,3405,John Sevier,TN,1.012,0.001
72874,3405,John Sevier,TN,1.078,0.001
72875,3405,John Sevier,TN,1.062,0.001
72876,3405,John Sevier,TN,1.05,0.001
72877,3405,John Sevier,TN,1.047,0.001
72878,3405,John Sevier,TN,1.051,0.001
72879,3405,John Sevier,TN,1.054,0.001
72880,3405,John Sevier,TN,1.06,0.001
72881,3405,John Sevier,TN,1.059,0.001
72882,3405,John Sevier,TN,1.066,0.001
72883,3405,John Sevier,TN,1.069,0.001
72884,3405,John Sevier,TN,1.073,0.001
72885,3405,John Sevier,TN,1.067,0.001
72886,3405,John Sevier,TN,0.948,0.001
72887,3405,John Sevier,TN,0.961,0.001
72888,3405,John Sevier,TN,0.958,0.001
72889,3405,John Sevier,TN,0.958,0.001
72890,3405,John Sevier,TN,0.943,0.001
72891,3405,John Sevier,TN,0.946,0.001
72892,3405,John Sevier,TN,0.944,0.001
72893,3405,John Sevier,TN,0.909,0.001
72894,3405,John Sevier,TN,0.807,0.001
72895,3405,John Sevier,TN,0.941,0.001
72896,3405,John Sevier,TN,0.942,0.001
72897,3405,John Sevier,TN,0.943,0.001
72898,3405,John Sevier,TN,0.935,0.001
72899,3405,John Sevier,TN,0.94,0.001
72900,3405,John Sevier,TN,0.941,0.001
72901,3405,John Sevier,TN,0.941,0.001
72902,3405,John Sevier,TN,0.942,0.001
72903,3405,John Sevier,TN,0.941,0.001
72904,3405,John Sevier,TN,0.939,0.001
72905,3405,John Sevier,TN,0.939,0.001
72906,3405,John Sevier,TN,0.958,0.001
72907,3405,John Sevier,TN,0.958,0.001
72908,3405,John Sevier,TN,0.961,0.001
72909,3405,John Sevier,TN,0.962,0.001
72910,3405,John Sevier,TN,0.963,0.001
72911,3405,John Sevier,TN,0.964,0.001
73278,3406,Johnsonville,TN,245.6,0.5
73279,3406,Johnsonville,TN,0.3,0.001
73497,3406,Johnsonville,TN,0.2,0.001
73498,3406,Johnsonville,TN,0.3,0.001
73499,3406,Johnsonville,TN,0.3,0.001
73500,3406,Johnsonville,TN,0.3,0.001
73501,3406,Johnsonville,TN,0.3,0.001
73502,3406,Johnsonville,TN,0.3,0.001
73503,3406,Johnsonville,TN,0.2,0.001
73504,3406,Johnsonville,TN,0.3,0.001
73505,3406,Johnsonville,TN,0.3,0.001
73506,3406,Johnsonville,TN,0.3,0.001
73507,3406,Johnsonville,TN,0.3,0.001
73508,3406,Johnsonville,TN,0.3,0.001
73509,3406,Johnsonville,TN,0.3,0.001
75635,3406,Johnsonville,TN,0.017,0.001
75636,3406,Johnsonville,TN,0.429,0.001
75637,3406,Johnsonville,TN,0.47,0.001
75638,3406,Johnsonville,TN,0.47,0.001
75639,3406,Johnsonville,TN,0.469,0.001
75640,3406,Johnsonville,TN,0.418,0.001
75641,3406,Johnsonville,TN,0.411,0.001
75642,3406,Johnsonville,TN,0.411,0.001
75643,3406,Johnsonville,TN,0.444,0.001
75644,3406,Johnsonville,TN,0.426,0.001
